ons_code,authority,region,sfa_2019,under_index_2019,ct_total_2019,nhb_2019,nhb_return_2019,rsdg_2019
E10000029,Suffolk,EE,117.3373571,3.293139183,323.4648467,1.79894032,0,2.172430456
E07000205,Suffolk Coastal,EE,0,0,0,0,0,0
E08000024,Sunderland,NE,112.0001548,2.75332862,99.50752152,2.956926117,0,0
E10000030,Surrey,SE,113.2759804,3.691274309,728.1921627,2.688887082,0,0
E07000214,Surrey Heath,SE,1.543239684,0.05028887,8.505919488,0.5216128,0,0
E09000029,Sutton,L,42.44269736,1.167689321,100.6256751,2.00140142,0,0
E07000113,Swale,SE,4.334671328,0.137565053,8.257757922,1.874724752,0,0
E06000030,Swindon,SW,36.04075203,1.03536804,101.8218918,4.922988397,0,0
E08000008,Tameside,NW,68.63276147,1.805151261,91.54800431,1.540929816,0,0
E07000199,Tamworth,WM,2.485543941,0.074982162,3.84930329,0.336298014,0,0
E07000215,Tandridge,SE,1.43576721,0.046786712,8.258448858,0.980775858,0,0
E07000190,Taunton Deane,SW,0,0,0,0,0,0
E07000045,Teignbridge,SW,3.339385338,0.108819074,8.37559723,2.61443744,0,0.048200215
E06000020,Telford And Wrekin,WM,47.9310823,1.242178822,65.91088247,6.186933321,0,0
E07000076,Tendring,EE,5.399739247,0.162210022,7.955389728,1.184309667,0,0
E07000093,Test Valley,SE,2.343104279,0.076353704,7.27096134,3.788180961,0,0
E07000083,Tewkesbury,SW,1.839421165,0.059197881,4.1280656,3.273398608,0,0.013778563
E07000114,Thanet,SE,5.070285042,0.162047468,10.20516393,0.599757838,0,0
E07000102,Three Rivers,EE,1.962818611,0.063961503,6.79811619,0.71670009,0,0
E06000034,Thurrock,EE,39.37202261,1.064755884,66.06207738,3.106555309,0,0
E07000115,Tonbridge And Malling,SE,2.264849807,0.07380366,10.6469157,3.457427894,0,0
E06000027,Torbay,SW,38.43995941,1.04338373,68.68832678,0.979197867,0,0
E07000046,Torridge,SW,2.473036898,0.076329876,3.889756318,1.189301593,0,0.473897831
E09000030,Tower Hamlets,L,143.0145261,3.575850528,100.3314493,19.20175171,0,0
E08000009,Trafford,NW,41.13287598,1.167715687,99.49964778,1.724397014,0,0
E07000116,Tunbridge Wells,SE,2.336612578,0.076142161,8.168187936,1.142457451,0,0
E31000043,Tyne and Wear Fire,NE,24.09224377,0.498444609,23.71217615,0,0,0
E07000077,Uttlesford,EE,1.527392895,0.049772477,5.657054252,2.968592065,0,0.279468737
E07000180,Vale of White Horse,SE,2.332049945,0.075993481,6.809189478,4.815732764,0,0.0091018
E08000036,Wakefield,YH,85.05422986,2.312939847,140.6124018,8.772581586,0,0
E08000030,Walsall,WM,91.11458641,2.397171141,121.3733762,2.911601469,0,0
E09000031,Waltham Forest,L,87.53354966,2.249494248,104.496809,3.864417145,0,0
E09000032,Wandsworth,L,95.80238513,2.369890693,59.9203319,12.95322788,0,0
E06000007,Warrington,NW,32.17071407,1.004575718,97.5030958,2.100402201,0,0
E07000222,Warwick,WM,3.391608826,0.110520858,9.273611592,3.359071981,0,0
E10000031,Warwickshire,WM,63.06841527,2.055182575,296.9240328,3.070578927,0,0
E07000103,Watford,EE,2.793607273,0.091034046,8.808834138,0.72121282,0,0
E07000206,Waveney,EE,0,0,0,0,0,0
E07000216,Waverley,SE,1.970537588,0.064213037,9.967817003,1.164282375,0,0
E07000065,Wealden,SE,2.905533978,0.094681352,12.51960757,1.89829235,0,0.206566011
E07000156,Wellingborough,EM,2.60494341,0.077609972,3.79331865,1.028518893,0,0
E07000241,Welwyn Hatfield,EE,2.864248144,0.093335988,8.870960592,1.318922774,0,0
E06000037,West Berkshire,SE,17.8106484,0.580387728,97.87101202,2.394773128,0,0
E07000047,West Devon,SW,1.62153573,0.052840268,4.673505858,0.500594568,0,0.464364803
E07000052,West Dorset,SW,0,0,0,0,0,0
E07000127,West Lancashire,NW,3.261592076,0.10628406,7.170778857,0.96672662,0,0
E07000142,West Lindsey,EM,2.974234027,0.09692005,6.304366816,0.923817594,0,0.474249585
E31000044,West Midlands Fire,WM,52.04798112,1.081586363,43.215072,0,0,0
E06000062,West Northamptonshire,EM,0,0,0,0,0,0
E07000181,West Oxfordshire,SE,2.189231572,0.068811833,4.332331968,1.763142795,0,0.126955959
E07000191,West Somerset,SW,0,0,0,0,0,0
E07000245,West Suffolk,EE,4.646999254,0.14504986,9.481761542,1.848172117,0,0.17287649
E10000032,West Sussex,SE,77.98618625,2.541301385,459.9410052,3.933440922,0,0
E31000045,West Yorkshire Fire,YH,37.67831474,0.79313444,42.15651077,0,0,0
E09000033,Westminster,L,118.5692787,2.898032104,56.52095709,8.37002471,0,0
E07000053,Weymouth And Portland,SW,0,0,0,0,0,0
E08000010,Wigan,NW,85.22992138,2.263513964,116.6354824,3.526524875,0,0
E06000054,Wiltshire,SW,56.96157061,1.856181527,270.9967593,11.47437412,0,3.316078317
E07000094,Winchester,SE,2.194291737,0.071504415,7.81721105,2.353118489,0,0.046308837
E06000040,Windsor And Maidenhead,SE,12.52359157,0.408100744,70.8182855,2.089054795,0,0
E08000015,Wirral,NW,98.71881554,2.611948171,142.4364185,0.764369713,0,0
E07000217,Woking,SE,2.100402822,0.068444898,9.93652858,1.180737588,0,0
E06000041,Wokingham,SE,13.89496866,0.452789203,104.137162,5.71431559,0,0
E08000031,Wolverhampton,WM,100.5209857,2.554689269,103.4860186,2.080332246,0,0
E07000237,Worcester,WM,2.573246503,0.083853247,5.92920024,1.527613257,0,0
E10000034,Worcestershire,WM,62.47064661,2.035703352,264.4276878,2.614709878,0,0
E07000229,Worthing,SE,2.649385445,0.086334353,9.155528676,1.042234144,0,0
E07000238,Wychavon,WM,2.609732936,0.085042214,6.100044962,4.389916972,0,0.055164314
E07000007,Wycombe,SE,3.292573929,0.107293651,9.747923088,1.561758824,0,0
E07000128,Wyre,NW,3.354606324,0.109315074,7.361956998,1.406242393,0,0
E07000239,Wyre Forest,WM,2.797628753,0.091165092,7.234167906,0.906096841,0,0
E06000014,York,YH,26.65795951,0.851463671,90.06603953,3.688577637,0,0
