ons_code,authority,region,sfa_2016,under_index_2016,ct_total_2016,nhb_2016,nhb_return_2016,rsdg_2016
E07000149,South Norfolk,EE,4.358739185,0.041315804,6.19658039,5.333601501,0.006589991,0.283442835
E07000155,South Northamptonshire,EM,2.537531772,0.024960848,5.936221889,2.48934592,0.004005685,0.187450766
E07000179,South Oxfordshire,SE,3.578818181,0.034478666,6.1143066,3.553181726,0.005493152,0.041968207
E07000126,South Ribble,NW,3.15408152,0.031057875,7.254874728,1.743691516,0.004963537,0
E07000189,South Somerset,SW,5.031733507,0.04853985,8.92663664,4.65822254,0.00774589,0.165257813
E07000196,South Staffordshire,WM,3.292216718,0.031076302,3.727319946,1.737878414,0.004929117,0
E08000023,South Tyneside,NE,77.24617033,0.654666794,50.61855053,2.658925889,0.103631672,0
E31000042,South Yorkshire Fire,YH,27.11148352,0.20746866,22.77125094,0,0,0
E06000045,Southampton,SE,83.19854271,0.732680281,81.01087648,5.958165273,0.115363068,0
E06000033,Southend-on-Sea,EE,53.63894212,0.467162748,67.16574157,2.633565382,0.073556405,0
E09000028,Southwark,L,179.5212542,1.533657702,84.87949778,16.32687477,0.242365085,0
E07000213,Spelthorne,SE,2.345516928,0.025530753,7.180526496,1.895630466,0.004019906,0
E07000240,St Albans,EE,3.309260211,0.033421969,10.23110427,3.526940991,0.005362257,0
E07000204,St Edmundsbury,EE,3.446677452,0.033350286,6.384432915,1.754020708,0.005330687,0.150099698
E08000013,St. Helens,NW,70.35774938,0.611780478,61.70511104,3.42940508,0.096952424,0
E07000197,Stafford,WM,3.873274099,0.037384407,6.56438136,2.563400732,0.005952505,0.024987689
E10000028,Staffordshire,WM,156.8760622,1.339390097,293.8739913,3.459244825,0.21373766,0
E31000033,Staffordshire Fire,WM,16.84559625,0.127315323,23.20418789,0,0,0
E07000198,Staffordshire Moorlands,WM,3.646291243,0.034710754,4.89044686,1.264386364,0.00552167,0.060078896
E31000033,"Staffordshire Police, Fire and Crime Commissioner",WM,0,0,0,0,0,0
E07000243,Stevenage,EE,3.590089057,0.034049115,5.00994252,1.536952529,0.005413409,0
E08000007,Stockport,NW,72.14105796,0.634216994,131.4608743,3.262225622,0.09985968,0
E06000004,Stockton-on-Tees,NE,58.26533304,0.525078547,74.22136174,4.660495639,0.08267545,0
E06000021,Stoke-on-Trent,WM,115.2323426,0.964487295,70.99517367,3.754264609,0.152668694,0
E07000221,Stratford-on-Avon,WM,3.378212545,0.032698662,6.75635883,3.03568534,0.005242965,0.297268652
E07000082,Stroud,SW,3.313937857,0.032695392,8.035611525,3.210055726,0.005225607,0
E10000029,Suffolk,EE,162.223999,1.359413031,276.5464721,3.73188946,0.217057318,2.159020392
E07000205,Suffolk Coastal,EE,3.940633095,0.038131993,7.305364413,2.093123399,0.006103551,0.246565193
E08000024,Sunderland,NE,135.8172071,1.136578382,83.31546368,4.367055191,0.179891361,0
E10000030,Surrey,SE,172.4356335,1.523763837,617.8639091,5.981161717,0.239921935,0
E07000214,Surrey Heath,SE,1.792175507,0.020759324,7.601963514,1.418185751,0.003268628,0
E09000029,Sutton,L,58.07923588,0.482023987,85.39084908,4.017540414,0.076684704,0
E07000113,Swale,SE,6.01237093,0.05678707,7.030394856,3.472274791,0.009015737,0
E06000030,Swindon,SW,50.37478912,0.427401554,82.88607536,7.007603769,0.068099407,0
E08000008,Tameside,NW,86.01604896,0.745169278,74.30704419,4.356559933,0.117329504,0
E07000199,Tamworth,WM,3.349765159,0.030952754,3.381222,0.651761049,0.004873619,0
E07000215,Tandridge,SE,1.86415556,0.019313628,7.342961538,1.846035255,0.003111776,0
E07000190,Taunton Deane,SW,3.71357121,0.035845127,5.694093717,3.877612484,0.005698024,0.027582265
E07000045,Teignbridge,SW,4.70735023,0.044920685,7.26149049,3.848192601,0.007146958,0.047902683
E06000020,Telford And Wrekin,WM,60.35411528,0.51277337,55.64046211,6.377687797,0.080737957,0
E07000076,Tendring,EE,7.193685499,0.066960552,6.854802912,2.136028472,0.010615908,0
E07000093,Test Valley,SE,3.19150523,0.031518929,6.4039381,4.792950517,0.004962765,0
E07000083,Tewkesbury,SW,2.577109492,0.024436978,3.3202134,3.401161958,0.00387833,0.01369351
E07000114,Thanet,SE,7.090095748,0.06689345,8.745223752,2.918808539,0.010623883,0
E07000102,Three Rivers,EE,2.699802038,0.026403409,5.93766397,1.967549897,0.00421521,0
E06000034,Thurrock,EE,51.06328832,0.439532903,57.13525471,3.310300279,0.06920599,0
E07000115,Tonbridge And Malling,SE,2.761566917,0.030466267,9.169097292,3.843083393,0.00479702,0
E06000027,Torbay,SW,49.83585223,0.430710444,56.63105624,3.097482943,0.06842202,0
E07000046,Torridge,SW,3.330954386,0.031509093,3.383620528,2.028064111,0.005043563,0.470972536
E09000030,Tower Hamlets,L,170.7276518,1.476116718,76.88452905,28.6417682,0.233226378,0
E08000009,Trafford,NW,56.31835048,0.482034871,83.24655652,2.998650799,0.076749711,0
E07000116,Tunbridge Wells,SE,3.007093847,0.031431604,7.123317624,1.773009491,0.004949016,0
E31000043,Tyne and Wear Fire,NE,27.40680334,0.205758718,20.96012318,0,0,0
E07000077,Uttlesford,EE,2.104796292,0.020546157,4.827590604,4.279632004,0.003312658,0.277743621
E07000180,Vale of White Horse,SE,3.25148115,0.031370228,5.621762461,3.929440381,0.00499716,0.009045616
E08000036,Wakefield,YH,108.9319515,0.954785204,113.1004139,8.650662214,0.150334263,0
E08000030,Walsall,WM,114.1798119,0.989556015,100.9909375,5.985943081,0.155809049,0
E09000031,Waltham Forest,L,108.6893174,0.928594761,86.1278144,5.987639713,0.147077923,0
E09000032,Wandsworth,L,114.599097,0.978294603,50.78521994,12.95832671,0.1540359,0
E06000007,Warrington,NW,45.86513286,0.414690435,81.67174288,5.509915609,0.065294457,0
E07000222,Warwick,WM,4.741247959,0.045623184,7.878375312,2.257564081,0.007258692,0
E10000031,Warwickshire,WM,96.16211264,0.848382597,241.2434667,2.87767556,0.135818685,0
E07000103,Watford,EE,3.90962348,0.037578997,7.823664648,3.509402939,0.005995428,0
E07000206,Waveney,EE,5.719242595,0.053527801,5.394980052,1.700072242,0.008483993,0
E07000216,Waverley,SE,2.597535418,0.026507243,8.954037169,2.2295215,0.004258457,0
E07000065,Wealden,SE,3.915743885,0.039084611,11.16461352,5.07998172,0.006282472,0.205290913
E07000156,Wellingborough,EM,3.453841745,0.032037519,3.1953932,1.457366261,0.005074831,0
E07000241,Welwyn Hatfield,EE,3.971011433,0.038529243,7.760216361,2.243183302,0.006143501,0
E06000037,West Berkshire,SE,26.0947504,0.239584966,82.28130149,3.954132724,0.037743043,0
E07000047,West Devon,SW,2.131585269,0.021812546,4.210910226,1.74529519,0.003477882,0.461498353
E07000052,West Dorset,SW,3.964711013,0.038697682,5.50882255,2.283796996,0.006193118,0.479074643
E07000127,West Lancashire,NW,4.609215363,0.043874227,6.35376196,1.71420831,0.006974933,0
E07000142,West Lindsey,EM,4.1536647,0.040008749,5.668600023,2.480583261,0.006345269,0.471322119
E31000044,West Midlands Fire,WM,58.66544457,0.446480551,37.87569169,0,0,0
E06000062,West Northamptonshire,EM,0,0,0,0,0,0
E07000181,West Oxfordshire,SE,3.021492903,0.028405633,3.59618456,2.240535124,0.004522412,0.12617228
E07000191,West Somerset,SW,1.651014078,0.015919133,1.98616824,0.713531093,0.002528592,0.212432876
E07000245,West Suffolk,EE,0,0,0,0,0,0
E10000032,West Sussex,SE,125.6144229,1.049053206,382.2655383,5.188618973,0.168888248,0
E31000045,West Yorkshire Fire,YH,43.13479942,0.327407144,36.90180104,0,0,0
E09000033,Westminster,L,140.5678879,1.196312208,49.0597249,13.18198435,0.188833131,0
E07000053,Weymouth And Portland,SW,2.608638724,0.026991311,5.951527544,1.215137787,0.004249876,0
E08000010,Wigan,NW,108.5932207,0.934382122,104.4782176,4.731950867,0.147121727,0
E06000054,Wiltshire,SW,87.70522681,0.766234652,224.7231174,17.88045013,0.123105752,3.295608697
E07000094,Winchester,SE,3.043914321,0.029517135,6.961584128,3.283606276,0.004723057,0.04602298
E06000040,Windsor And Maidenhead,SE,19.26936091,0.168464628,60.77526769,4.025960802,0.027129684,0
E08000015,Wirral,NW,125.2634117,1.07821631,120.2739704,3.177852517,0.169768922,0
E07000217,Woking,SE,2.541195552,0.028254162,8.83979712,2.04309248,0.004448716,0
E06000041,Wokingham,SE,19.06904695,0.186912095,85.49227343,4.764157237,0.029429962,0
E08000031,Wolverhampton,WM,123.2003133,1.054579746,86.03551931,3.956755049,0.166954235,0
E07000237,Worcester,WM,3.606625132,0.034614752,5.21666432,2.377132107,0.005501497,0
E10000034,Worcestershire,WM,94.45016176,0.840341543,224.9678251,3.403855175,0.13441556,0
E07000229,Worthing,SE,3.657556657,0.035638956,8.227858869,1.599438248,0.005694182,0
E07000238,Wychavon,WM,3.568661283,0.03510556,5.611802,4.075962702,0.005581776,0.054823793
E07000007,Wycombe,SE,4.552651282,0.044290988,9.136229685,3.66508637,0.007062131,0
E07000128,Wyre,NW,4.751367082,0.045125434,6.466718525,2.295954632,0.007173063,0
E07000239,Wyre Forest,WM,3.781125172,0.037633093,6.720837256,2.350458451,0.005991631,0
E06000014,York,YH,39.19477857,0.351485542,77.07178159,4.648076519,0.055342626,0
