ons_code,authority,region,sfa_2020,under_index_2020,ct_total_2020,nhb_2020,nhb_return_2020,rsdg_2020
E07000205,Suffolk Coastal,EE,0,0,0,0,0,0
E08000024,Sunderland,NE,113.8250046,3.441660775,104.8703402,2.069869385,0,0
E10000030,Surrey,SE,115.1216175,4.614092887,765.2647431,2.504739621,0,0
E07000214,Surrey Heath,SE,1.568384119,0.062861087,8.80164996,0.909994687,0,0
E09000029,Sutton,L,43.13422807,1.459611652,105.0099988,1.779767815,0,0
E07000113,Swale,SE,4.405297337,0.171956317,8.622800199,1.633321332,0,0
E06000030,Swindon,SW,36.62797405,1.29421005,107.7981181,5.229727881,0,0
E08000008,Tameside,NW,69.7510142,2.256439077,96.73003965,1.383650455,0,0
E07000199,Tamworth,WM,2.526041601,0.093727702,4.06833363,0.650379545,0,0
E07000215,Tandridge,SE,1.459160565,0.058483389,8.540015178,0.989446755,0,0
E07000190,Taunton Deane,SW,0,0,0,0,0,0
E07000045,Teignbridge,SW,3.393794875,0.136023843,8.70840138,2.243880898,0,0.048200215
E06000020,Telford And Wrekin,WM,48.7120368,1.552723528,70.21082756,6.34247527,0,0
E07000076,Tendring,EE,5.487718705,0.202762528,8.35439488,1.513749361,0,0
E07000093,Test Valley,SE,2.381281131,0.095442129,7.6437686,3.560824989,0,0
E07000083,Tewkesbury,SW,1.869391367,0.073997352,4.394994324,3.762755991,0,0.013778563
E07000114,Thanet,SE,5.152896611,0.202559335,10.6082797,0.118209557,0,0
E07000102,Three Rivers,EE,1.994799363,0.079951878,7.01515203,0.620514398,0,0
E06000034,Thurrock,EE,40.01352196,1.330944855,69.16910713,2.992595373,0,0
E07000115,Tonbridge And Malling,SE,2.301751637,0.092254575,11.01910095,3.375062502,0,0
E06000027,Torbay,SW,39.06627239,1.304229662,72.32813145,0.85894618,0,0
E07000046,Torridge,SW,2.513330779,0.095412346,4.104037512,0.92357656,0,0.473897831
E09000030,Tower Hamlets,L,145.3447016,4.46981316,108.4377531,21.98114299,0,0
E08000009,Trafford,NW,41.80306541,1.459644608,103.9897591,1.312258347,0,0
E07000116,Tunbridge Wells,SE,2.374683659,0.095177702,8.503879896,1.160278575,0,0
E31000043,Tyne and Wear Fire,NE,24.48478542,0.623055761,24.5231698,0,0,0
E07000077,Uttlesford,EE,1.552279134,0.062215597,5.956833621,3.634583655,0,0.279468737
E07000180,Vale of White Horse,SE,2.370046685,0.094991851,7.201704016,5.289704024,0,0.0091018
E08000036,Wakefield,YH,86.44004216,2.891174809,148.5379523,9.269034035,0,0
E08000030,Walsall,WM,92.59914179,2.996463926,127.5661384,2.027802142,0,0
E09000031,Waltham Forest,L,88.95975821,2.81186781,110.290121,3.000637721,0,0
E09000032,Wandsworth,L,97.36332013,2.962363366,63.29920425,11.74661414,0,0
E06000007,Warrington,NW,32.69488049,1.255719647,102.2379758,1.285407255,0,0
E07000222,Warwick,WM,3.446869255,0.138151072,9.598621604,3.726121567,0,0
E10000031,Warwickshire,WM,64.09600656,2.568978219,313.6185545,3.449198813,0,0
E07000103,Watford,EE,2.839124296,0.113792557,9.159984713,0.772207984,0,0
E07000206,Waveney,EE,0,0,0,0,0,0
E07000216,Waverley,SE,2.002644106,0.080266297,10.30523251,0.861059744,0,0
E07000065,Wealden,SE,2.952874654,0.11835169,12.96671405,1.824559357,0,0.206566011
E07000156,Wellingborough,EM,2.64738648,0.097012466,3.97010772,0.932274806,0,0
E07000241,Welwyn Hatfield,EE,2.910916138,0.116669985,9.1534428,1.028132286,0,0
E06000037,West Berkshire,SE,18.10084226,0.72548466,102.064187,1.819666658,0,0
E07000047,West Devon,SW,1.647955864,0.066050335,4.796892371,0.347542692,0,0.464364803
E07000052,West Dorset,SW,0,0,0,0,0,0
E07000127,West Lancashire,NW,3.314734106,0.132855074,7.497642971,0.875343642,0,0
E07000142,West Lindsey,EM,3.022694052,0.121150062,6.52936938,0.736301056,0,0.474249585
E31000044,West Midlands Fire,WM,52.8960134,1.351982953,44.48819253,0,0,0
E06000062,West Northamptonshire,EM,0,0,0,0,0,0
E07000181,West Oxfordshire,SE,2.224901333,0.086014792,4.622489176,2.068690063,0,0.126955959
E07000191,West Somerset,SW,0,0,0,0,0,0
E07000245,West Suffolk,EE,4.722714109,0.181312325,9.943180272,1.811237542,0,0.17287649
E10000032,West Sussex,SE,79.25683694,3.176626731,485.6908563,3.71439744,0,0
E31000045,West Yorkshire Fire,YH,38.29221803,0.99141805,43.63542341,0,0,0
E09000033,Westminster,L,120.5011611,3.62254013,59.53907324,6.237445124,0,0
E07000053,Weymouth And Portland,SW,0,0,0,0,0,0
E08000010,Wigan,NW,86.61859627,2.829392455,121.319526,4.917666156,0,0
E06000054,Wiltshire,SW,57.88966137,2.320226909,284.7225855,11.90008122,0,3.316078317
E07000094,Winchester,SE,2.230043945,0.089380519,8.155503048,2.839152416,0,0.046308837
E06000040,Windsor And Maidenhead,SE,12.72764195,0.51012593,74.00826257,2.102471051,0,0
E08000015,Wirral,NW,100.3272687,3.264935214,148.8617184,0.541801627,0,0
E07000217,Woking,SE,2.134625271,0.085556123,10.20617771,0.676239125,0,0
E06000041,Wokingham,SE,14.12136326,0.565986503,111.1624046,7.461470981,0,0
E08000031,Wolverhampton,WM,102.1588021,3.193361586,108.8432923,1.614136879,0,0
E07000237,Worcester,WM,2.615173126,0.104816558,6.154505664,0.985104304,0,0
E10000034,Worcestershire,WM,63.48849829,2.54462919,279.1294936,2.608206411,0,0
E07000229,Worthing,SE,2.692552621,0.107917941,9.524817225,0.961033611,0,0
E07000238,Wychavon,WM,2.652254043,0.106302767,6.29167161,4.731965517,0,0.055164314
E07000007,Wycombe,SE,0,0,0,0,0,0
E07000128,Wyre,NW,3.40926386,0.136643842,7.63690437,1.279647969,0,0
E07000239,Wyre Forest,WM,2.843211299,0.113956365,7.4454963,0.261525193,0,0
E06000014,York,YH,27.09230509,1.064329588,93.80789562,2.678982834,0,0
