ons_code,authority,region,sfa_2017,under_index_2017,ct_total_2017,nhb_2017,nhb_return_2017,rsdg_2017
E07000149,South Norfolk,EE,3.74697102,0.04378778,6.6736056,4.389780113,0.006989453,0.228866885
E07000155,South Northamptonshire,EM,2.048213499,0.026454286,6.21807538,2.531873969,0.004248495,0.151357761
E07000179,South Oxfordshire,SE,3.00501019,0.036541567,6.180182928,3.527673029,0.005826128,0.033887372
E07000126,South Ribble,NW,2.536856556,0.032916106,7.353230088,1.663699439,0.005264409,0
E07000189,South Somerset,SW,4.227323821,0.05144405,9.34061124,3.88788236,0.008215418,0.133437986
E07000196,South Staffordshire,WM,2.885757264,0.032935635,3.958319044,1.275860859,0.005227903,0
E08000023,South Tyneside,NE,70.86687467,0.693836317,54.20620098,2.296157054,0.109913459,0
E31000042,South Yorkshire Fire,YH,25.05936954,0.219881766,23.68230526,0,0,0
E06000045,Southampton,SE,74.94158952,0.776517447,88.480172,5.776300081,0.12235597,0
E06000033,Southend-on-Sea,EE,47.64178888,0.495113672,72.05426654,2.032513003,0.078015135,0
E09000028,Southwark,L,165.9961845,1.625418337,93.71546184,12.79112074,0.257056402,0
E07000213,Spelthorne,SE,1.801308956,0.027058289,7.487570984,1.530894497,0.004263579,0
E07000240,St Albans,EE,2.51322836,0.035421647,10.39682711,2.724453875,0.005687298,0
E07000204,St Edmundsbury,EE,2.874104903,0.035345674,6.604629768,1.553046592,0.005653814,0.121198514
E08000013,St. Helens,NW,63.80877073,0.648384061,66.0770336,3.204229739,0.102829338,0
E07000197,Stafford,WM,3.255872361,0.039621163,6.834332954,2.772060755,0.006313325,0.020176395
E10000028,Staffordshire,WM,135.1871674,1.419527462,312.8258524,2.868044018,0.226693683,0
E31000033,Staffordshire Fire,WM,15.20273534,0.134932756,24.02933277,0,0,0
E07000198,Staffordshire Moorlands,WM,3.140446946,0.036787542,5.0279826,0.945570884,0.005856374,0.04851091
E31000033,"Staffordshire Police, Fire and Crime Commissioner",WM,0,0,0,0,0,0
E07000243,Stevenage,EE,3.092286097,0.036086315,5.299511252,1.247993014,0.00574155,0
E08000007,Stockport,NW,62.02349896,0.67216298,140.8965755,2.643386861,0.105912821,0
E06000004,Stockton-on-Tees,NE,51.69454785,0.556494646,79.21074228,3.6510322,0.087686945,0
E06000021,Stoke-on-Trent,WM,105.8085291,1.022193762,75.56845003,2.326532048,0.161922932,0
E07000221,Stratford-on-Avon,WM,2.798437236,0.034655063,7.119780872,3.323381146,0.005560775,0.240030589
E07000082,Stroud,SW,2.653416095,0.034651598,8.354118045,2.718345927,0.005542365,0
E10000029,Suffolk,EE,141.1036343,1.440748393,289.1510631,2.746274382,0.230214567,1.743308391
E07000205,Suffolk Coastal,EE,3.288232502,0.040413477,7.665684444,2.070843174,0.006473526,0.199089908
E08000024,Sunderland,NE,124.902386,1.204581271,89.86309764,3.53711275,0.190795741,0
E10000030,Surrey,SE,135.5039483,1.61493251,656.8215246,4.757468565,0.254465157,0
E07000214,Surrey Heath,SE,1.464663325,0.02200138,7.87484436,1.222735493,0.003466761,0
E09000029,Sutton,L,50.83929631,0.510864078,89.92814409,2.681995241,0.08133306,0
E07000113,Swale,SE,5.244690667,0.060184711,7.469047512,2.732780608,0.009562239,0
E06000030,Swindon,SW,43.73247276,0.452973517,89.53155131,5.29601984,0.072227353,0
E08000008,Tameside,NW,78.02397207,0.789753677,80.46007384,3.182756533,0.124441605,0
E07000199,Tamworth,WM,2.954851745,0.032804696,3.51725775,0.377117399,0.005169041,0
E07000215,Tandridge,SE,1.362662973,0.020469186,7.647743218,1.710958062,0.003300401,0
E07000190,Taunton Deane,SW,3.173835549,0.037989785,6.155887104,4.028577485,0.006043418,0.022271395
E07000045,Teignbridge,SW,4.016394341,0.047608345,7.62633438,3.43640013,0.007580181,0.038679185
E06000020,Telford And Wrekin,WM,54.63497765,0.543453235,59.40970288,6.457993863,0.085632008,0
E07000076,Tendring,EE,6.374780267,0.070966885,7.22929158,1.740832916,0.011259407,0
E07000093,Test Valley,SE,2.641294202,0.033404745,6.74713326,4.916077676,0.005263591,0
E07000083,Tewkesbury,SW,2.239390863,0.025899073,3.555545128,3.213837577,0.00411342,0.011056871
E07000114,Thanet,SE,6.165408017,0.070895767,9.249623082,1.879155234,0.011267866,0
E07000102,Three Rivers,EE,2.198937006,0.027983157,6.19740319,1.658063178,0.004470722,0
E06000034,Thurrock,EE,45.67066096,0.465830699,61.68265973,3.530629725,0.073401013,0
E07000115,Tonbridge And Malling,SE,2.149531589,0.032289101,9.654071539,3.485052725,0.005087798,0
E06000027,Torbay,SW,44.57646444,0.456480382,60.65266496,2.300069722,0.072569522,0
E07000046,Torridge,SW,2.939168115,0.033394321,3.598747932,1.749520174,0.005349286,0.380288383
E09000030,Tower Hamlets,L,158.1048041,1.564434606,85.8363712,23.93753014,0.247363739,0
E08000009,Trafford,NW,49.28612474,0.510875613,88.63002114,2.256588773,0.081402008,0
E07000116,Tunbridge Wells,SE,2.419249706,0.033312196,7.493589474,1.358318308,0.005249008,0
E31000043,Tyne and Wear Fire,NE,25.41498979,0.218069516,21.76454709,0,0,0
E07000077,Uttlesford,EE,1.701156226,0.021775459,5.034523441,3.768832369,0.00351346,0.224265036
E07000180,Vale of White Horse,SE,2.726027149,0.033247148,6.01221614,4.1497823,0.00530007,0.007303913
E08000036,Wakefield,YH,97.93124831,1.011911183,121.1130365,7.588283975,0.159446997,0
E08000030,Walsall,WM,103.5742679,1.048762374,108.4714551,4.783764325,0.165253644,0
E09000031,Waltham Forest,L,98.97915618,0.984153734,92.78409329,5.683796662,0.155993268,0
E09000032,Wandsworth,L,106.0369404,1.036827178,53.88982606,13.28771393,0.163373014,0
E06000007,Warrington,NW,39.51743911,0.439501877,87.5428793,4.534304368,0.069252376,0
E07000222,Warwick,WM,4.012595343,0.048352875,8.268043542,1.938357671,0.007698688,0
E10000031,Warwickshire,WM,80.2458634,0.899142377,256.1740759,2.685075176,0.144051535,0
E07000103,Watford,EE,3.216562415,0.039827395,8.170705564,2.098320015,0.00635885,0
E07000206,Waveney,EE,5.072353754,0.056730435,5.607841437,1.225117833,0.008998262,0
E07000216,Waverley,SE,1.931113726,0.028093204,9.272154951,1.849047988,0.00451659,0
E07000065,Wealden,SE,3.045318488,0.041423091,11.5295877,4.095554631,0.006663293,0.165762849
E07000156,Wellingborough,EM,3.066445317,0.033954363,3.36413994,1.298845081,0.005382449,0
E07000241,Welwyn Hatfield,EE,3.276351968,0.040834495,8.129761962,2.042392079,0.006515898,0
E06000037,West Berkshire,SE,20.60009889,0.253919631,88.36634422,3.626750145,0.040030894,0
E07000047,West Devon,SW,1.762257049,0.023117617,4.356618432,0.961268814,0.003688699,0.372638422
E07000052,West Dorset,SW,3.414358273,0.041013013,5.7654701,1.947166817,0.006568523,0.386830457
E07000127,West Lancashire,NW,3.966280803,0.046499276,6.594664752,1.723118099,0.007397729,0
E07000142,West Lindsey,EM,3.583597872,0.042402522,5.82780978,1.888816381,0.006729897,0.380570655
E31000044,West Midlands Fire,WM,54.7032431,0.473194034,39.37797386,0,0,0
E06000062,West Northamptonshire,EM,0,0,0,0,0,0
E07000181,West Oxfordshire,SE,2.640741646,0.030105177,3.901669541,1.86781575,0.004796545,0.101878239
E07000191,West Somerset,SW,1.440051577,0.016871595,2.111216128,0.542679435,0.002681867,0.171529651
E07000245,West Suffolk,EE,0,0,0,0,0,0
E10000032,West Sussex,SE,101.7080982,1.111819356,404.8608521,4.83731308,0.179125658,0
E31000045,West Yorkshire Fire,YH,39.8512688,0.346996318,38.30547273,0,0,0
E09000033,Westminster,L,130.5710572,1.267889045,51.66637164,9.689142362,0.20027953,0
E07000053,Weymouth And Portland,SW,2.107409168,0.028606234,6.115270056,0.966208514,0.004507489,0
E08000010,Wigan,NW,97.83166522,0.990287359,109.949706,3.99348526,0.156039727,0
E06000054,Wiltshire,SW,72.34894906,0.812079418,237.3040206,15.82987134,0.130567988,2.661050501
E07000094,Winchester,SE,2.463577698,0.031283182,7.339770651,2.661395652,0.005009352,0.037161412
E06000040,Windsor And Maidenhead,SE,15.1029025,0.178544075,64.13861202,3.680985477,0.02877419,0
E08000015,Wirral,NW,113.0390626,1.142727325,127.4306251,2.264180967,0.180059716,0
E07000217,Woking,SE,1.993457668,0.029944643,9.18651591,1.820484317,0.004718382,0
E06000041,Wokingham,SE,13.34506879,0.198095276,91.66019762,4.725795724,0.031213902,0
E08000031,Wolverhampton,WM,112.7975398,1.117676555,90.9370652,3.504379008,0.177074412,0
E07000237,Worcester,WM,3.095351291,0.036685795,5.45714884,2.181702955,0.005834978,0
E10000034,Worcestershire,WM,79.18694493,0.890620216,236.2044003,3.190225664,0.142563357,0
E07000229,Worthing,SE,2.96741206,0.037771279,8.497973952,1.388232633,0.006039344,0
E07000238,Wychavon,WM,3.043507872,0.037205969,5.903935246,4.311044962,0.005920123,0.044267659
E07000007,Wycombe,SE,3.760049407,0.046940973,9.241039488,2.313405112,0.007490213,0
E07000128,Wyre,NW,4.09600028,0.047825345,6.738635688,2.118231308,0.007607869,0
E07000239,Wyre Forest,WM,3.16540094,0.039884728,6.783882776,1.888836114,0.006354823,0
E06000014,York,YH,33.37841903,0.372515356,81.6300601,3.211289845,0.0586973,0
